1  569  211.223  3.17252
1  570  186.689  3.21107
1  571  189.53  3.40319
1  572  186.857  3.17771
1  573  192.58  3.27971
1  574  175.57  3.16534
1  575  0  0
1  576  0  0
1  577  0  0
1  578  0  0
1  579  143.404  3.24855
1  580  164.023  3.16975
1  581  184.902  3.23089
1  582  167.888  3.40466
1  583  173.713  3.25573
1  584  194.485  3.37199
1  585  209.498  3.31929
1  586  172.262  3.18864
1  587  191.393  3.32812
1  588  199.206  3.12698
1  589  177.782  3.03391
1  590  223.541  3.21897
1  591  213.557  3.08786
1  592  182.39  3.30146
1  593  181.908  3.10133
1  594  191.808  3.16543
1  595  237.297  3.09385
1  596  147.65  3.09756
1  597  195.971  3.29203
1  598  198.417  3.04333
1  599  201.095  3.18008
1  600  166.75  3.17658
1  601  186.062  3.24351
1  602  182.897  3.15873
1  603  189.901  3.23963
1  604  209.023  3.19111
1  605  183.725  3.03083
1  606  182.4  3.07742
1  607  190.321  3.19934
1  608  140.257  3.15995
1  609  181.082  3.17934
1  610  145.46  3.28326
1  611  192.497  3.11477
1  612  220.112  3.20414
1  613  181.596  3.23264
1  614  191.559  3.21162
1  615  181.936  3.22612
1  616  193.143  3.18049
1  617  172.265  3.22721
1  618  156.021  3.22848
1  619  205.384  3.37465
1  620  206.021  3.27347
1  621  212.924  3.26495
1  622  211.875  3.13661
1  623  180.052  3.17083
1  624  216.416  3.39093
1  625  195.617  3.30409
1  626  172.452  3.23439
1  627  191.897  3.26492
1  628  239.194  3.11382
1  629  214.116  3.15064
1  630  197.377  3.23246
1  631  177.189  3.2757
1  632  185.867  3.27919
1  633  214.563  3.26049
1  634  172.106  3.23809
1  635  185.504  3.41201
1  636  150.473  3.11671
1  637  138.024  3.33642
1  638  147.053  3.48952
1  639  0  0
1  640  0  0
